route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
0,4,"4_2888245^H+","Pl. Wielkopolski",1,383403,0,1
0,4,"4_2888246^H+","Pl. Wielkopolski",1,383403,0,1
0,4,"4_2888247^H+","Pl. Wielkopolski",1,383403,0,1
0,4,"4_2888248^H+","Pl. Wielkopolski",1,383403,0,1
0,4,"4_2888249^H+","Pl. Wielkopolski",1,383403,0,1
0,4,"4_2888250^H+","Pl. Wielkopolski",1,383403,0,1
1,1,"1_2890526^+","Franowo",0,383407,0,10
1,1,"1_2890528^+","Franowo",0,383407,0,10
1,1,"1_2890530^+","Franowo",0,383407,0,10
1,1,"1_2890538^+","Franowo",0,383407,0,12
1,1,"1_2890540^+","Franowo",0,383407,0,12
1,1,"1_2890542^+","Franowo",0,383407,0,12
1,1,"1_2890550^N+","Franowo",0,383407,1,13
1,1,"1_2890552^N+","Franowo",0,383407,1,13
1,1,"1_2890554^N+","Franowo",0,383407,1,13
1,1,"1_2890556^N+","Franowo",0,383407,1,13
1,1,"1_2890558^N+","Franowo",0,383407,1,13
1,1,"1_2890560^N+","Franowo",0,383407,1,13
1,1,"1_2890562^N+","Franowo",0,383407,1,13
1,1,"1_2890564^N+","Franowo",0,383407,1,13
1,1,"1_2890566^N+","Franowo",0,383407,1,13
1,1,"1_2890568^N+","Franowo",0,383407,1,13
1,1,"1_2890574^+","Franowo",0,383407,0,14
1,1,"1_2890576^+","Franowo",0,383407,0,14
1,1,"1_2890583^N+","Franowo",0,383407,1,15
1,1,"1_2890585^N+","Franowo",0,383407,1,15
1,1,"1_2890587^N+","Franowo",0,383407,1,15
1,1,"1_2890589^N+","Franowo",0,383407,1,15
1,1,"1_2890591^N+","Franowo",0,383407,1,15
1,1,"1_2890593^N+","Franowo",0,383407,1,15
1,1,"1_2890595^N+","Franowo",0,383407,1,15
1,1,"1_2890597^N+","Franowo",0,383407,1,15
1,1,"1_2890599^N+","Franowo",0,383407,1,15
1,1,"1_2890601^N+","Franowo",0,383407,1,15
1,1,"1_2890603^N+","Franowo",0,383407,1,15
1,1,"1_2890609^N+","Franowo",0,383407,1,2
1,1,"1_2890611^N+","Franowo",0,383407,1,2
1,1,"1_2890613^N+","Franowo",0,383407,1,2
1,1,"1_2890615^N+","Franowo",0,383407,1,2
1,1,"1_2890617^N+","Franowo",0,383407,1,2
1,1,"1_2890619^N+","Franowo",0,383407,1,2
1,1,"1_2890621^N+","Franowo",0,383407,1,2
1,1,"1_2890623^N+","Franowo",0,383407,1,2
1,1,"1_2890630^+","Franowo",0,383407,0,3
1,1,"1_2890632^+","Franowo",0,383407,0,3
1,1,"1_2890640^N+","Franowo",0,383407,1,4
1,1,"1_2890642^N+","Franowo",0,383407,1,4
1,1,"1_2890644^N+","Franowo",0,383407,1,4
1,1,"1_2890646^N+","Franowo",0,383407,1,4
1,1,"1_2890648^N+","Franowo",0,383407,1,4
1,1,"1_2890650^N+","Franowo",0,383407,1,4
1,1,"1_2890652^N+","Franowo",0,383407,1,4
1,1,"1_2890654^N+","Franowo",0,383407,1,4
1,1,"1_2890656^N+","Franowo",0,383407,1,4
1,1,"1_2890658^N+","Franowo",0,383407,1,4
1,1,"1_2890664^+","Franowo",0,383407,0,5
1,1,"1_2890666^+","Franowo",0,383407,0,5
1,1,"1_2890668^+","Franowo",0,383407,0,5
1,1,"1_2890676^N+","Franowo",0,383407,1,6
1,1,"1_2890678^N+","Franowo",0,383407,1,6
1,1,"1_2890680^N+","Franowo",0,383407,1,6
1,1,"1_2890682^N+","Franowo",0,383407,1,6
1,1,"1_2890684^N+","Franowo",0,383407,1,6
1,1,"1_2890686^N+","Franowo",0,383407,1,6
1,1,"1_2890688^N+","Franowo",0,383407,1,6
1,1,"1_2890690^N+","Franowo",0,383407,1,6
1,1,"1_2890692^N+","Franowo",0,383407,1,6
1,1,"1_2890694^N+","Franowo",0,383407,1,6
1,1,"1_2890696^N+","Franowo",0,383407,1,6
1,1,"1_2890702^+","Franowo",0,383407,0,7
1,1,"1_2890704^+","Franowo",0,383407,0,7
1,1,"1_2890706^+","Franowo",0,383407,0,7
1,1,"1_2890712^N+","Franowo",0,383407,1,8
1,1,"1_2890714^N+","Franowo",0,383407,1,8
1,1,"1_2890716^N+","Franowo",0,383407,1,8
1,1,"1_2890718^N+","Franowo",0,383407,1,8
1,1,"1_2890720^N+","Franowo",0,383407,1,8
1,1,"1_2890722^N+","Franowo",0,383407,1,8
1,1,"1_2890724^N+","Franowo",0,383407,1,8
1,1,"1_2890730^+","Franowo",0,383407,0,9
1,1,"1_2890732^+","Franowo",0,383407,0,9
1,1,"1_2890734^+","Franowo",0,383407,0,9
1,1,"1_2891071^+","Franowo",0,383407,0,1
1,1,"1_2892839^N+","Franowo",0,383407,1,11
1,1,"1_2892841^N+","Franowo",0,383407,1,11
1,1,"1_2892843^N+","Franowo",0,383407,1,11
1,1,"1_2892845^N+","Franowo",0,383407,1,11
1,1,"1_2892847^N+","Franowo",0,383407,1,11
1,1,"1_2892849^N+","Franowo",0,383407,1,11
1,1,"1_2892851^N+","Franowo",0,383407,1,11
1,1,"1_2892853^N+","Franowo",0,383407,1,11
1,1,"1_2892855^N+","Franowo",0,383407,1,11
1,1,"1_2890527^+","Budziszyńska",1,383408,0,10
1,1,"1_2890529^+","Budziszyńska",1,383408,0,10
1,1,"1_2890531^+","Budziszyńska",1,383408,0,10
1,1,"1_2890537^+","Budziszyńska",1,383408,0,12
1,1,"1_2890539^+","Budziszyńska",1,383408,0,12
1,1,"1_2890541^+","Budziszyńska",1,383408,0,12
1,1,"1_2890543^+","Budziszyńska",1,383408,0,12
1,1,"1_2890549^N+","Budziszyńska",1,383408,1,13
1,1,"1_2890551^N+","Budziszyńska",1,383408,1,13
1,1,"1_2890553^N+","Budziszyńska",1,383408,1,13
1,1,"1_2890555^N+","Budziszyńska",1,383408,1,13
1,1,"1_2890557^N+","Budziszyńska",1,383408,1,13
1,1,"1_2890559^N+","Budziszyńska",1,383408,1,13
1,1,"1_2890561^N+","Budziszyńska",1,383408,1,13
1,1,"1_2890563^N+","Budziszyńska",1,383408,1,13
1,1,"1_2890565^N+","Budziszyńska",1,383408,1,13
1,1,"1_2890567^N+","Budziszyńska",1,383408,1,13
1,1,"1_2890573^+","Budziszyńska",1,383408,0,14
1,1,"1_2890575^+","Budziszyńska",1,383408,0,14
1,1,"1_2890582^N+","Budziszyńska",1,383408,1,15
1,1,"1_2890584^N+","Budziszyńska",1,383408,1,15
1,1,"1_2890586^N+","Budziszyńska",1,383408,1,15
1,1,"1_2890588^N+","Budziszyńska",1,383408,1,15
1,1,"1_2890590^N+","Budziszyńska",1,383408,1,15
1,1,"1_2890592^N+","Budziszyńska",1,383408,1,15
1,1,"1_2890594^N+","Budziszyńska",1,383408,1,15
1,1,"1_2890596^N+","Budziszyńska",1,383408,1,15
1,1,"1_2890598^N+","Budziszyńska",1,383408,1,15
1,1,"1_2890600^N+","Budziszyńska",1,383408,1,15
1,1,"1_2890602^N+","Budziszyńska",1,383408,1,15
1,1,"1_2890608^N+","Budziszyńska",1,383408,1,2
1,1,"1_2890610^N+","Budziszyńska",1,383408,1,2
1,1,"1_2890612^N+","Budziszyńska",1,383408,1,2
1,1,"1_2890614^N+","Budziszyńska",1,383408,1,2
1,1,"1_2890616^N+","Budziszyńska",1,383408,1,2
1,1,"1_2890618^N+","Budziszyńska",1,383408,1,2
1,1,"1_2890620^N+","Budziszyńska",1,383408,1,2
1,1,"1_2890622^N+","Budziszyńska",1,383408,1,2
1,1,"1_2890629^+","Budziszyńska",1,383408,0,3
1,1,"1_2890631^+","Budziszyńska",1,383408,0,3
1,1,"1_2890633^+","Budziszyńska",1,383408,0,3
1,1,"1_2890639^N+","Budziszyńska",1,383408,1,4
1,1,"1_2890641^N+","Budziszyńska",1,383408,1,4
1,1,"1_2890643^N+","Budziszyńska",1,383408,1,4
1,1,"1_2890645^N+","Budziszyńska",1,383408,1,4
1,1,"1_2890647^N+","Budziszyńska",1,383408,1,4
1,1,"1_2890649^N+","Budziszyńska",1,383408,1,4
1,1,"1_2890651^N+","Budziszyńska",1,383408,1,4
1,1,"1_2890653^N+","Budziszyńska",1,383408,1,4
1,1,"1_2890655^N+","Budziszyńska",1,383408,1,4
1,1,"1_2890657^N+","Budziszyńska",1,383408,1,4
1,1,"1_2890665^+","Budziszyńska",1,383408,0,5
1,1,"1_2890667^+","Budziszyńska",1,383408,0,5
1,1,"1_2890669^+","Budziszyńska",1,383408,0,5
1,1,"1_2890675^N+","Budziszyńska",1,383408,1,6
1,1,"1_2890677^N+","Budziszyńska",1,383408,1,6
1,1,"1_2890679^N+","Budziszyńska",1,383408,1,6
1,1,"1_2890681^N+","Budziszyńska",1,383408,1,6
1,1,"1_2890683^N+","Budziszyńska",1,383408,1,6
1,1,"1_2890685^N+","Budziszyńska",1,383408,1,6
1,1,"1_2890687^N+","Budziszyńska",1,383408,1,6
1,1,"1_2890689^N+","Budziszyńska",1,383408,1,6
1,1,"1_2890691^N+","Budziszyńska",1,383408,1,6
1,1,"1_2890693^N+","Budziszyńska",1,383408,1,6
1,1,"1_2890695^N+","Budziszyńska",1,383408,1,6
1,1,"1_2890703^+","Budziszyńska",1,383408,0,7
1,1,"1_2890705^+","Budziszyńska",1,383408,0,7
1,1,"1_2890711^N+","Budziszyńska",1,383408,1,8
1,1,"1_2890713^N+","Budziszyńska",1,383408,1,8
1,1,"1_2890715^N+","Budziszyńska",1,383408,1,8
1,1,"1_2890717^N+","Budziszyńska",1,383408,1,8
1,1,"1_2890719^N+","Budziszyńska",1,383408,1,8
1,1,"1_2890721^N+","Budziszyńska",1,383408,1,8
1,1,"1_2890723^N+","Budziszyńska",1,383408,1,8
1,1,"1_2890731^+","Budziszyńska",1,383408,0,9
1,1,"1_2890733^+","Budziszyńska",1,383408,0,9
1,1,"1_2891070^+","Budziszyńska",1,383408,0,1
1,1,"1_2891072^+","Budziszyńska",1,383408,0,1
1,1,"1_2892838^N+","Budziszyńska",1,383408,1,11
1,1,"1_2892840^N+","Budziszyńska",1,383408,1,11
1,1,"1_2892842^N+","Budziszyńska",1,383408,1,11
1,1,"1_2892844^N+","Budziszyńska",1,383408,1,11
1,1,"1_2892846^N+","Budziszyńska",1,383408,1,11
1,1,"1_2892848^N+","Budziszyńska",1,383408,1,11
1,1,"1_2892850^N+","Budziszyńska",1,383408,1,11
1,1,"1_2892852^N+","Budziszyńska",1,383408,1,11
1,1,"1_2892854^N+","Budziszyńska",1,383408,1,11
1,1,"1_2890628","Franowo",0,383448,0,3
1,1,"1_2890663","Budziszyńska",1,383449,0,5
1,1,"1_2890701","Budziszyńska",1,383449,0,7
1,1,"1_2891069","Franowo",0,383452,0,1
1,1,"1_2890525","Budziszyńska",1,383453,0,10
1,1,"1_2890729","Budziszyńska",1,383453,0,9
1,1,"1_2890544^G","Głogowska/Hetmańska",0,383454,0,12
1,1,"1_2890634^G","Głogowska/Hetmańska",0,383454,0,3
1,1,"1_2890670^G","Głogowska/Hetmańska",0,383454,0,5
1,1,"1_2890532^S","Starołęka PKM",0,383455,0,10
1,1,"1_2891073^S","Starołęka PKM",0,383455,0,1
1,1,"1_2890577^S","Starołęka PKM",1,383457,0,14
1,3,"3_2885640^N+","Franowo",0,382550,1,1
1,3,"3_2885642^N+","Franowo",0,382550,1,1
1,3,"3_2885644^N+","Franowo",0,382550,1,1
1,3,"3_2885646^N+","Franowo",0,382550,1,1
1,3,"3_2885648^N+","Franowo",0,382550,1,1
1,3,"3_2885650^N+","Franowo",0,382550,1,1
1,3,"3_2885652^N+","Franowo",0,382550,1,1
1,3,"3_2885654^N+","Franowo",0,382550,1,1
1,3,"3_2885656^N+","Franowo",0,382550,1,1
1,3,"3_2885658^N+","Franowo",0,382550,1,1
1,3,"3_2885660^N+","Franowo",0,382550,1,1
1,3,"3_2885666^N+","Franowo",0,382550,1,2
1,3,"3_2885668^N+","Franowo",0,382550,1,2
1,3,"3_2885670^N+","Franowo",0,382550,1,2
1,3,"3_2885672^N+","Franowo",0,382550,1,2
1,3,"3_2885674^N+","Franowo",0,382550,1,2
1,3,"3_2885676^N+","Franowo",0,382550,1,2
1,3,"3_2885678^N+","Franowo",0,382550,1,2
1,3,"3_2885680^N+","Franowo",0,382550,1,2
1,3,"3_2885682^N+","Franowo",0,382550,1,2
1,3,"3_2885684^N+","Franowo",0,382550,1,2
1,3,"3_2885686^N+","Franowo",0,382550,1,2
1,3,"3_2885692^N+","Franowo",0,382550,1,3
1,3,"3_2885694^N+","Franowo",0,382550,1,3
1,3,"3_2885696^N+","Franowo",0,382550,1,3
1,3,"3_2885698^N+","Franowo",0,382550,1,3
1,3,"3_2885700^N+","Franowo",0,382550,1,3
1,3,"3_2885702^N+","Franowo",0,382550,1,3
1,3,"3_2885704^N+","Franowo",0,382550,1,3
1,3,"3_2885706^N+","Franowo",0,382550,1,3
1,3,"3_2885708^N+","Franowo",0,382550,1,3
1,3,"3_2885710^N+","Franowo",0,382550,1,3
1,3,"3_2885712^N+","Franowo",0,382550,1,3
1,3,"3_2885718^N+","Franowo",0,382550,1,4
1,3,"3_2885720^N+","Franowo",0,382550,1,4
1,3,"3_2885722^N+","Franowo",0,382550,1,4
1,3,"3_2885724^N+","Franowo",0,382550,1,4
1,3,"3_2885726^N+","Franowo",0,382550,1,4
1,3,"3_2885728^N+","Franowo",0,382550,1,4
1,3,"3_2885730^N+","Franowo",0,382550,1,4
1,3,"3_2885732^N+","Franowo",0,382550,1,4
1,3,"3_2885734^N+","Franowo",0,382550,1,4
1,3,"3_2885736^N+","Franowo",0,382550,1,4
1,3,"3_2885738^N+","Franowo",0,382550,1,4
1,3,"3_2885744^N+","Franowo",0,382550,1,5
1,3,"3_2885746^N+","Franowo",0,382550,1,5
1,3,"3_2885748^N+","Franowo",0,382550,1,5
1,3,"3_2885750^N+","Franowo",0,382550,1,5
1,3,"3_2885752^N+","Franowo",0,382550,1,5
1,3,"3_2885754^N+","Franowo",0,382550,1,5
1,3,"3_2885756^N+","Franowo",0,382550,1,5
1,3,"3_2885758^N+","Franowo",0,382550,1,5
1,3,"3_2885760^N+","Franowo",0,382550,1,5
1,3,"3_2885762^N+","Franowo",0,382550,1,5
1,3,"3_2885764^N+","Franowo",0,382550,1,5
1,3,"3_2885770^N+","Franowo",0,382550,1,6
1,3,"3_2885639^N+","Budziszyńska",1,382551,1,1
1,3,"3_2885641^N+","Budziszyńska",1,382551,1,1
1,3,"3_2885643^N+","Budziszyńska",1,382551,1,1
1,3,"3_2885645^N+","Budziszyńska",1,382551,1,1
1,3,"3_2885647^N+","Budziszyńska",1,382551,1,1
1,3,"3_2885649^N+","Budziszyńska",1,382551,1,1
1,3,"3_2885651^N+","Budziszyńska",1,382551,1,1
1,3,"3_2885653^N+","Budziszyńska",1,382551,1,1
1,3,"3_2885655^N+","Budziszyńska",1,382551,1,1
1,3,"3_2885657^N+","Budziszyńska",1,382551,1,1
1,3,"3_2885659^N+","Budziszyńska",1,382551,1,1
1,3,"3_2885665^N+","Budziszyńska",1,382551,1,2
1,3,"3_2885667^N+","Budziszyńska",1,382551,1,2
1,3,"3_2885669^N+","Budziszyńska",1,382551,1,2
1,3,"3_2885671^N+","Budziszyńska",1,382551,1,2
1,3,"3_2885673^N+","Budziszyńska",1,382551,1,2
1,3,"3_2885675^N+","Budziszyńska",1,382551,1,2
1,3,"3_2885677^N+","Budziszyńska",1,382551,1,2
1,3,"3_2885679^N+","Budziszyńska",1,382551,1,2
1,3,"3_2885681^N+","Budziszyńska",1,382551,1,2
1,3,"3_2885683^N+","Budziszyńska",1,382551,1,2
1,3,"3_2885685^N+","Budziszyńska",1,382551,1,2
1,3,"3_2885691^N+","Budziszyńska",1,382551,1,3
1,3,"3_2885693^N+","Budziszyńska",1,382551,1,3
1,3,"3_2885695^N+","Budziszyńska",1,382551,1,3
1,3,"3_2885697^N+","Budziszyńska",1,382551,1,3
1,3,"3_2885699^N+","Budziszyńska",1,382551,1,3
1,3,"3_2885701^N+","Budziszyńska",1,382551,1,3
1,3,"3_2885703^N+","Budziszyńska",1,382551,1,3
1,3,"3_2885705^N+","Budziszyńska",1,382551,1,3
1,3,"3_2885707^N+","Budziszyńska",1,382551,1,3
1,3,"3_2885709^N+","Budziszyńska",1,382551,1,3
1,3,"3_2885711^N+","Budziszyńska",1,382551,1,3
1,3,"3_2885717^N+","Budziszyńska",1,382551,1,4
1,3,"3_2885719^N+","Budziszyńska",1,382551,1,4
1,3,"3_2885721^N+","Budziszyńska",1,382551,1,4
1,3,"3_2885723^N+","Budziszyńska",1,382551,1,4
1,3,"3_2885725^N+","Budziszyńska",1,382551,1,4
1,3,"3_2885727^N+","Budziszyńska",1,382551,1,4
1,3,"3_2885729^N+","Budziszyńska",1,382551,1,4
1,3,"3_2885731^N+","Budziszyńska",1,382551,1,4
1,3,"3_2885733^N+","Budziszyńska",1,382551,1,4
1,3,"3_2885735^N+","Budziszyńska",1,382551,1,4
1,3,"3_2885737^N+","Budziszyńska",1,382551,1,4
1,3,"3_2885743^N+","Budziszyńska",1,382551,1,5
1,3,"3_2885745^N+","Budziszyńska",1,382551,1,5
1,3,"3_2885747^N+","Budziszyńska",1,382551,1,5
1,3,"3_2885749^N+","Budziszyńska",1,382551,1,5
1,3,"3_2885751^N+","Budziszyńska",1,382551,1,5
1,3,"3_2885753^N+","Budziszyńska",1,382551,1,5
1,3,"3_2885755^N+","Budziszyńska",1,382551,1,5
1,3,"3_2885757^N+","Budziszyńska",1,382551,1,5
1,3,"3_2885759^N+","Budziszyńska",1,382551,1,5
1,3,"3_2885761^N+","Budziszyńska",1,382551,1,5
1,3,"3_2885763^N+","Budziszyńska",1,382551,1,5
1,3,"3_2885769^N","Budziszyńska",1,382593,1,6
1,4,"4_2888256^N+","Franowo",0,382550,1,1
1,4,"4_2888258^N+","Franowo",0,382550,1,1
1,4,"4_2888260^N+","Franowo",0,382550,1,1
1,4,"4_2888262^N+","Franowo",0,382550,1,1
1,4,"4_2888264^N+","Franowo",0,382550,1,1
1,4,"4_2888266^N+","Franowo",0,382550,1,1
1,4,"4_2888268^N+","Franowo",0,382550,1,1
1,4,"4_2888270^N+","Franowo",0,382550,1,1
1,4,"4_2888272^N+","Franowo",0,382550,1,1
1,4,"4_2888274^N+","Franowo",0,382550,1,1
1,4,"4_2888280^N+","Franowo",0,382550,1,2
1,4,"4_2888282^N+","Franowo",0,382550,1,2
1,4,"4_2888284^N+","Franowo",0,382550,1,2
1,4,"4_2888286^N+","Franowo",0,382550,1,2
1,4,"4_2888288^N+","Franowo",0,382550,1,2
1,4,"4_2888290^N+","Franowo",0,382550,1,2
1,4,"4_2888292^N+","Franowo",0,382550,1,2
1,4,"4_2888294^N+","Franowo",0,382550,1,2
1,4,"4_2888296^N+","Franowo",0,382550,1,2
1,4,"4_2888298^N+","Franowo",0,382550,1,2
1,4,"4_2888300^N+","Franowo",0,382550,1,2
1,4,"4_2888306^N+","Franowo",0,382550,1,3
1,4,"4_2888308^N+","Franowo",0,382550,1,3
1,4,"4_2888310^N+","Franowo",0,382550,1,3
1,4,"4_2888312^N+","Franowo",0,382550,1,3
1,4,"4_2888314^N+","Franowo",0,382550,1,3
1,4,"4_2888316^N+","Franowo",0,382550,1,3
1,4,"4_2888318^N+","Franowo",0,382550,1,3
1,4,"4_2888320^N+","Franowo",0,382550,1,3
1,4,"4_2888322^N+","Franowo",0,382550,1,3
1,4,"4_2888328^N+","Franowo",0,382550,1,4
1,4,"4_2888330^N+","Franowo",0,382550,1,4
1,4,"4_2888332^N+","Franowo",0,382550,1,4
1,4,"4_2888334^N+","Franowo",0,382550,1,4
1,4,"4_2888336^N+","Franowo",0,382550,1,4
1,4,"4_2888338^N+","Franowo",0,382550,1,4
1,4,"4_2888340^N+","Franowo",0,382550,1,4
1,4,"4_2888342^N+","Franowo",0,382550,1,4
1,4,"4_2888344^N+","Franowo",0,382550,1,4
1,4,"4_2888346^N+","Franowo",0,382550,1,4
1,4,"4_2890457^N+","Franowo",0,382550,1,5
1,4,"4_2890459^N+","Franowo",0,382550,1,5
1,4,"4_2890461^N+","Franowo",0,382550,1,5
1,4,"4_2890463^N+","Franowo",0,382550,1,5
1,4,"4_2890465^N+","Franowo",0,382550,1,5
1,4,"4_2890467^N+","Franowo",0,382550,1,5
1,4,"4_2890469^N+","Franowo",0,382550,1,5
1,4,"4_2888255^N+","Budziszyńska",1,382551,1,1
1,4,"4_2888257^N+","Budziszyńska",1,382551,1,1
1,4,"4_2888259^N+","Budziszyńska",1,382551,1,1
1,4,"4_2888261^N+","Budziszyńska",1,382551,1,1
1,4,"4_2888263^N+","Budziszyńska",1,382551,1,1
1,4,"4_2888265^N+","Budziszyńska",1,382551,1,1
1,4,"4_2888267^N+","Budziszyńska",1,382551,1,1
1,4,"4_2888269^N+","Budziszyńska",1,382551,1,1
1,4,"4_2888271^N+","Budziszyńska",1,382551,1,1
1,4,"4_2888273^N+","Budziszyńska",1,382551,1,1
1,4,"4_2888279^N+","Budziszyńska",1,382551,1,2
1,4,"4_2888281^N+","Budziszyńska",1,382551,1,2
1,4,"4_2888283^N+","Budziszyńska",1,382551,1,2
1,4,"4_2888285^N+","Budziszyńska",1,382551,1,2
1,4,"4_2888287^N+","Budziszyńska",1,382551,1,2
1,4,"4_2888289^N+","Budziszyńska",1,382551,1,2
1,4,"4_2888291^N+","Budziszyńska",1,382551,1,2
1,4,"4_2888293^N+","Budziszyńska",1,382551,1,2
1,4,"4_2888295^N+","Budziszyńska",1,382551,1,2
1,4,"4_2888297^N+","Budziszyńska",1,382551,1,2
1,4,"4_2888299^N+","Budziszyńska",1,382551,1,2
1,4,"4_2888305^N+","Budziszyńska",1,382551,1,3
1,4,"4_2888307^N+","Budziszyńska",1,382551,1,3
1,4,"4_2888309^N+","Budziszyńska",1,382551,1,3
1,4,"4_2888311^N+","Budziszyńska",1,382551,1,3
1,4,"4_2888313^N+","Budziszyńska",1,382551,1,3
1,4,"4_2888315^N+","Budziszyńska",1,382551,1,3
1,4,"4_2888317^N+","Budziszyńska",1,382551,1,3
1,4,"4_2888319^N+","Budziszyńska",1,382551,1,3
1,4,"4_2888321^N+","Budziszyńska",1,382551,1,3
1,4,"4_2888327^N+","Budziszyńska",1,382551,1,4
1,4,"4_2888329^N+","Budziszyńska",1,382551,1,4
1,4,"4_2888331^N+","Budziszyńska",1,382551,1,4
1,4,"4_2888333^N+","Budziszyńska",1,382551,1,4
1,4,"4_2888335^N+","Budziszyńska",1,382551,1,4
1,4,"4_2888337^N+","Budziszyńska",1,382551,1,4
1,4,"4_2888339^N+","Budziszyńska",1,382551,1,4
1,4,"4_2888341^N+","Budziszyńska",1,382551,1,4
1,4,"4_2888343^N+","Budziszyńska",1,382551,1,4
1,4,"4_2888345^N+","Budziszyńska",1,382551,1,4
1,4,"4_2890456^N+","Budziszyńska",1,382551,1,5
1,4,"4_2890458^N+","Budziszyńska",1,382551,1,5
1,4,"4_2890460^N+","Budziszyńska",1,382551,1,5
1,4,"4_2890462^N+","Budziszyńska",1,382551,1,5
1,4,"4_2890464^N+","Budziszyńska",1,382551,1,5
1,4,"4_2890466^N+","Budziszyńska",1,382551,1,5
1,4,"4_2890468^N+","Budziszyńska",1,382551,1,5
1,5,"5_2894831^+","Franowo",0,383407,0,10
1,5,"5_2894833^+","Franowo",0,383407,0,10
1,5,"5_2894835^+","Franowo",0,383407,0,10
1,5,"5_2894843^+","Franowo",0,383407,0,12
1,5,"5_2894845^+","Franowo",0,383407,0,12
1,5,"5_2894847^+","Franowo",0,383407,0,12
1,5,"5_2894855^N+","Franowo",0,383407,1,13
1,5,"5_2894857^N+","Franowo",0,383407,1,13
1,5,"5_2894859^N+","Franowo",0,383407,1,13
1,5,"5_2894861^N+","Franowo",0,383407,1,13
1,5,"5_2894863^N+","Franowo",0,383407,1,13
1,5,"5_2894865^N+","Franowo",0,383407,1,13
1,5,"5_2894867^N+","Franowo",0,383407,1,13
1,5,"5_2894869^N+","Franowo",0,383407,1,13
1,5,"5_2894871^N+","Franowo",0,383407,1,13
1,5,"5_2894873^N+","Franowo",0,383407,1,13
1,5,"5_2894879^+","Franowo",0,383407,0,14
1,5,"5_2894881^+","Franowo",0,383407,0,14
1,5,"5_2894888^N+","Franowo",0,383407,1,15
1,5,"5_2894890^N+","Franowo",0,383407,1,15
1,5,"5_2894892^N+","Franowo",0,383407,1,15
1,5,"5_2894894^N+","Franowo",0,383407,1,15
1,5,"5_2894896^N+","Franowo",0,383407,1,15
1,5,"5_2894898^N+","Franowo",0,383407,1,15
1,5,"5_2894900^N+","Franowo",0,383407,1,15
1,5,"5_2894902^N+","Franowo",0,383407,1,15
1,5,"5_2894904^N+","Franowo",0,383407,1,15
1,5,"5_2894906^N+","Franowo",0,383407,1,15
1,5,"5_2894908^N+","Franowo",0,383407,1,15
1,5,"5_2894914^N+","Franowo",0,383407,1,2
1,5,"5_2894916^N+","Franowo",0,383407,1,2
1,5,"5_2894918^N+","Franowo",0,383407,1,2
1,5,"5_2894920^N+","Franowo",0,383407,1,2
1,5,"5_2894922^N+","Franowo",0,383407,1,2
1,5,"5_2894924^N+","Franowo",0,383407,1,2
1,5,"5_2894926^N+","Franowo",0,383407,1,2
1,5,"5_2894928^N+","Franowo",0,383407,1,2
1,5,"5_2894935^+","Franowo",0,383407,0,3
1,5,"5_2894937^+","Franowo",0,383407,0,3
1,5,"5_2894945^N+","Franowo",0,383407,1,4
1,5,"5_2894947^N+","Franowo",0,383407,1,4
1,5,"5_2894949^N+","Franowo",0,383407,1,4
1,5,"5_2894951^N+","Franowo",0,383407,1,4
1,5,"5_2894953^N+","Franowo",0,383407,1,4
1,5,"5_2894955^N+","Franowo",0,383407,1,4
1,5,"5_2894957^N+","Franowo",0,383407,1,4
1,5,"5_2894959^N+","Franowo",0,383407,1,4
1,5,"5_2894961^N+","Franowo",0,383407,1,4
1,5,"5_2894963^N+","Franowo",0,383407,1,4
1,5,"5_2894969^+","Franowo",0,383407,0,5
1,5,"5_2894971^+","Franowo",0,383407,0,5
1,5,"5_2894973^+","Franowo",0,383407,0,5
1,5,"5_2894981^N+","Franowo",0,383407,1,6
1,5,"5_2894983^N+","Franowo",0,383407,1,6
1,5,"5_2894985^N+","Franowo",0,383407,1,6
1,5,"5_2894987^N+","Franowo",0,383407,1,6
1,5,"5_2894989^N+","Franowo",0,383407,1,6
1,5,"5_2894991^N+","Franowo",0,383407,1,6
1,5,"5_2894993^N+","Franowo",0,383407,1,6
1,5,"5_2894995^N+","Franowo",0,383407,1,6
1,5,"5_2894997^N+","Franowo",0,383407,1,6
1,5,"5_2894999^N+","Franowo",0,383407,1,6
1,5,"5_2895001^N+","Franowo",0,383407,1,6
1,5,"5_2895007^+","Franowo",0,383407,0,7
1,5,"5_2895009^+","Franowo",0,383407,0,7
1,5,"5_2895011^+","Franowo",0,383407,0,7
1,5,"5_2895017^N+","Franowo",0,383407,1,8
1,5,"5_2895019^N+","Franowo",0,383407,1,8
1,5,"5_2895021^N+","Franowo",0,383407,1,8
1,5,"5_2895023^N+","Franowo",0,383407,1,8
1,5,"5_2895025^N+","Franowo",0,383407,1,8
1,5,"5_2895027^N+","Franowo",0,383407,1,8
1,5,"5_2895029^N+","Franowo",0,383407,1,8
1,5,"5_2895035^+","Franowo",0,383407,0,9
1,5,"5_2895037^+","Franowo",0,383407,0,9
1,5,"5_2895039^+","Franowo",0,383407,0,9
1,5,"5_2895376^+","Franowo",0,383407,0,1
1,5,"5_2897121^N+","Franowo",0,383407,1,11
1,5,"5_2897123^N+","Franowo",0,383407,1,11
1,5,"5_2897125^N+","Franowo",0,383407,1,11
